CustomerID,recency,frequency,monetary,R-Score,F-Score,M-Score,RFM_Score,Segment,Cluster,Cluster_Name,Churn_Risk
17214,60,6,1059.1200000000001,3,4,3,10,Loyal,1,Active Regular,0.07994579945799458
17215,464,1,186.15,1,2,1,4,Lost,0,Churned,0.6273712737127372
17216,554,1,63.6,1,2,1,4,Lost,0,Churned,0.7493224932249323
17217,234,2,210.1,2,3,1,6,At Risk,1,Active Regular,0.3157181571815718
17218,4,18,3891.39,5,5,5,15,Champions,1,Active Regular,0.0040650406504065045
17219,32,2,259.13,4,3,1,8,At Risk,1,Active Regular,0.04200542005420054
17220,24,21,4457.31,4,5,5,14,Champions,1,Active Regular,0.03116531165311653
17221,7,5,976.62,5,4,3,12,Champions,1,Active Regular,0.008130081300813009
17222,65,6,1579.51,3,4,4,11,Loyal,1,Active Regular,0.08672086720867209
17223,310,3,558.04,2,3,2,7,At Risk,0,Churned,0.4186991869918699
17224,501,1,100.86000000000001,1,2,1,4,Lost,0,Churned,0.6775067750677507
17225,582,1,131.15,1,2,1,4,Lost,0,Churned,0.7872628726287263
17226,309,3,895.47,2,3,3,8,At Risk,0,Churned,0.4173441734417344
17227,19,12,1878.93,5,5,4,14,Champions,1,Active Regular,0.024390243902439025
17228,16,13,2820.03,5,5,4,14,Champions,1,Active Regular,0.02032520325203252
17229,96,2,318.76,3,3,2,8,At Risk,1,Active Regular,0.12872628726287264
17230,264,18,9388.49,2,5,5,12,Champions,2,High Value,0.35636856368563685
17231,12,25,7064.8,5,5,5,15,Champions,2,High Value,0.014905149051490514
17232,3,2,417.77,5,3,2,10,Loyal,1,Active Regular,0.0027100271002710027
17233,35,3,560.86,4,3,2,9,Loyal,1,Active Regular,0.04607046070460705
17234,183,1,149.89,3,2,1,6,At Risk,1,Active Regular,0.24661246612466126
17235,25,8,1562.98,4,5,4,13,Champions,1,Active Regular,0.032520325203252036
17236,13,12,1929.26,5,5,4,14,Champions,1,Active Regular,0.016260162601626018
17237,11,4,994.13,5,4,3,12,Champions,1,Active Regular,0.013550135501355014
17238,3,32,7331.67,5,5,5,15,Champions,2,High Value,0.0027100271002710027
17239,313,4,1189.45,2,4,3,9,Loyal,0,Churned,0.42276422764227645
17240,596,1,130.60000000000002,1,2,1,4,Lost,0,Churned,0.8062330623306233
17241,385,12,2736.64,2,5,4,11,Loyal,0,Churned,0.5203252032520326
17242,108,5,2889.2799999999997,3,4,4,11,Loyal,1,Active Regular,0.14498644986449866
17243,1,69,20203.58,5,5,5,15,Champions,2,High Value,0.0
17244,53,5,1826.04,4,4,4,12,Champions,1,Active Regular,0.07046070460704607
17245,205,2,371.63,2,3,2,7,At Risk,1,Active Regular,0.2764227642276423
17246,547,2,38.92,1,3,1,5,Lost,0,Churned,0.7398373983739838
17247,15,1,280.09000000000003,5,2,1,8,At Risk,1,Active Regular,0.018970189701897018
17248,120,2,500.54,3,3,2,8,At Risk,1,Active Regular,0.16124661246612465
17249,429,1,68.03,1,2,1,4,Lost,0,Churned,0.5799457994579946
17250,4,2,381.97,5,3,2,10,Loyal,1,Active Regular,0.0040650406504065045
17251,363,3,798.98,2,3,3,8,At Risk,0,Churned,0.4905149051490515
17252,117,2,348.90999999999997,3,3,2,8,At Risk,1,Active Regular,0.15718157181571815
17253,18,1,178.26,5,2,1,8,At Risk,1,Active Regular,0.023035230352303523
17254,5,3,469.48,5,3,2,10,Loyal,1,Active Regular,0.005420054200542005
17255,41,4,781.7,4,4,3,11,Loyal,1,Active Regular,0.05420054200542006
17256,107,5,498.93,3,4,2,9,Loyal,1,Active Regular,0.14363143631436315
17257,436,2,189.78,1,3,1,5,Lost,0,Churned,0.5894308943089431
17258,397,2,417.3,2,3,2,7,At Risk,0,Churned,0.5365853658536586
17259,148,6,1452.39,3,4,4,11,Loyal,1,Active Regular,0.1991869918699187
17260,411,1,120.95,1,2,1,4,Lost,0,Churned,0.5555555555555556
17261,510,1,221.59,1,2,1,4,Lost,0,Churned,0.6897018970189702
17262,52,11,2488.76,4,5,4,13,Champions,1,Active Regular,0.06910569105691057
17263,208,1,63.440000000000005,2,2,1,5,Lost,1,Active Regular,0.2804878048780488
17264,424,1,268.28,1,2,1,4,Lost,0,Churned,0.573170731707317
17265,139,2,550.01,3,3,2,8,At Risk,1,Active Regular,0.18699186991869918
17266,2,5,501.72,5,4,2,11,Loyal,1,Active Regular,0.0013550135501355014
17267,127,2,317.2,3,3,2,8,At Risk,1,Active Regular,0.17073170731707318
17268,108,11,1733.8899999999999,3,5,4,12,Champions,1,Active Regular,0.14498644986449866
17269,386,1,491.81,2,2,2,6,At Risk,0,Churned,0.521680216802168
17270,469,2,601.45,1,3,2,6,At Risk,0,Churned,0.6341463414634146
17271,736,1,204.3,1,2,1,4,Lost,0,Churned,0.9959349593495935
17272,42,4,2148.63,4,4,4,12,Champions,1,Active Regular,0.05555555555555555
17273,424,1,141.12,1,2,1,4,Lost,0,Churned,0.573170731707317
17274,35,2,573.22,4,3,2,9,Loyal,1,Active Regular,0.04607046070460705
17275,383,1,114.1,2,2,1,5,Lost,0,Churned,0.5176151761517616
17276,402,1,502.49,2,2,2,6,At Risk,0,Churned,0.5433604336043361
17277,228,2,1065.3500000000001,2,3,3,8,At Risk,1,Active Regular,0.3075880758807588
17278,241,2,271.24,2,3,1,6,At Risk,1,Active Regular,0.3252032520325203
17279,58,1,187.82999999999998,4,2,1,7,At Risk,1,Active Regular,0.07723577235772358
17280,438,1,118.86,1,2,1,4,Lost,0,Churned,0.592140921409214
17281,374,6,797.85,2,4,3,9,Loyal,0,Churned,0.505420054200542
17282,130,5,2308.54,3,4,4,11,Loyal,1,Active Regular,0.17479674796747968
17283,379,1,188.46,2,2,1,5,Lost,0,Churned,0.5121951219512195
17284,60,8,2788.06,3,5,4,12,Champions,1,Active Regular,0.07994579945799458
17285,628,2,407.94,1,3,2,6,At Risk,0,Churned,0.8495934959349594
17286,22,3,389.18,4,3,2,9,Loyal,1,Active Regular,0.028455284552845527
17287,26,21,3826.86,4,5,5,14,Champions,1,Active Regular,0.03387533875338753
17288,9,11,2468.43,5,5,4,14,Champions,1,Active Regular,0.01084010840108401
17289,32,9,2041.8,4,5,4,13,Champions,1,Active Regular,0.04200542005420054
17290,4,8,1487.96,5,5,4,14,Champions,1,Active Regular,0.0040650406504065045
17291,308,1,550.8000000000001,2,2,2,6,At Risk,0,Churned,0.4159891598915989
17292,472,2,271.75,1,3,1,5,Lost,0,Churned,0.6382113821138211
17293,8,17,3750.63,5,5,5,15,Champions,1,Active Regular,0.009485094850948509
17294,669,2,467.79,1,3,2,6,At Risk,0,Churned,0.9051490514905149
17295,29,3,547.0,4,3,2,9,Loyal,1,Active Regular,0.037940379403794036
17296,730,1,338.13,1,2,2,5,Lost,0,Churned,0.9878048780487805
17297,17,1,128.18,5,2,1,8,At Risk,1,Active Regular,0.02168021680216802
17298,101,5,954.26,3,4,3,10,Loyal,1,Active Regular,0.13550135501355012
17299,12,6,993.23,5,4,3,12,Champions,1,Active Regular,0.014905149051490514
17300,391,2,393.64,2,3,2,7,At Risk,0,Churned,0.5284552845528455
17301,21,2,294.39,4,3,2,9,Loyal,1,Active Regular,0.02710027100271003
17302,15,5,1135.63,5,4,3,12,Champions,1,Active Regular,0.018970189701897018
17303,361,1,250.04,2,2,1,5,Lost,0,Churned,0.4878048780487805
17304,534,1,111.5,1,2,1,4,Lost,0,Churned,0.7222222222222222
17305,649,1,2135.46,1,2,4,7,At Risk,0,Churned,0.8780487804878049
17306,11,21,9782.35,5,5,5,15,Champions,2,High Value,0.013550135501355014
17307,395,11,3999.8900000000003,2,5,5,12,Champions,0,Churned,0.5338753387533876
17308,393,2,4511.76,2,3,5,10,Loyal,0,Churned,0.5311653116531165
17309,95,3,320.39,3,3,2,8,At Risk,1,Active Regular,0.12737127371273713
17310,387,2,1025.1,2,3,3,8,At Risk,0,Churned,0.5230352303523035
17311,78,6,3566.56,3,4,5,12,Champions,1,Active Regular,0.1043360433604336
17312,139,3,644.3,3,3,3,9,Loyal,1,Active Regular,0.18699186991869918
17313,31,1,2328.84,4,2,4,10,Loyal,1,Active Regular,0.04065040650406504
17314,25,17,4904.43,4,5,5,14,Champions,1,Active Regular,0.032520325203252036
17315,2,43,9599.58,5,5,5,15,Champions,2,High Value,0.0013550135501355014
17316,420,1,124.45,1,2,1,4,Lost,0,Churned,0.5677506775067751
17317,46,3,2600.34,4,3,4,11,Loyal,1,Active Regular,0.06097560975609756
17318,725,1,157.32999999999998,1,2,1,4,Lost,0,Churned,0.981029810298103
17319,669,1,29.099999999999998,1,2,1,4,Lost,0,Churned,0.9051490514905149
17320,100,6,2444.85,3,4,4,11,Loyal,1,Active Regular,0.13414634146341464
17321,8,6,1665.21,5,4,4,13,Champions,1,Active Regular,0.009485094850948509
17322,376,5,922.59,2,4,3,9,Loyal,0,Churned,0.508130081300813
17323,15,12,1551.04,5,5,4,14,Champions,1,Active Regular,0.018970189701897018
17324,18,12,2171.07,5,5,4,14,Champions,1,Active Regular,0.023035230352303523
17325,280,3,609.5699999999999,2,3,3,8,At Risk,0,Churned,0.3780487804878049
17326,408,2,312.35,2,3,2,7,At Risk,0,Churned,0.551490514905149
17327,410,2,152.35,2,3,1,6,At Risk,0,Churned,0.55420054200542
17328,673,1,104.7,1,2,1,4,Lost,0,Churned,0.9105691056910569
17329,14,5,998.53,5,4,3,12,Champions,1,Active Regular,0.017615176151761516
17330,23,4,423.8,4,4,2,10,Loyal,1,Active Regular,0.02981029810298103
17331,124,1,175.2,3,2,1,6,At Risk,1,Active Regular,0.16666666666666666
17332,528,5,838.27,1,4,3,8,At Risk,0,Churned,0.7140921409214093
17333,86,1,494.25,3,2,2,7,At Risk,1,Active Regular,0.11517615176151762
17334,302,3,635.1500000000001,2,3,3,8,At Risk,0,Churned,0.4078590785907859
17335,384,2,497.04,2,3,2,7,At Risk,0,Churned,0.518970189701897
17336,472,1,81.12,1,2,1,4,Lost,0,Churned,0.6382113821138211
17337,151,4,1981.06,3,4,4,11,Loyal,1,Active Regular,0.2032520325203252
17338,17,17,11889.33,5,5,5,15,Champions,2,High Value,0.02168021680216802
17339,94,3,302.36,3,3,2,8,At Risk,1,Active Regular,0.12601626016260162
17340,30,18,19617.95,4,5,5,14,Champions,2,High Value,0.03929539295392954
17341,157,5,1272.21,3,4,4,11,Loyal,1,Active Regular,0.21138211382113822
17342,380,4,1227.54,2,4,4,10,Loyal,0,Churned,0.513550135501355
17343,355,6,1259.94,2,4,4,10,Loyal,0,Churned,0.4796747967479675
17344,46,2,457.36,4,3,2,9,Loyal,1,Active Regular,0.06097560975609756
17345,15,10,1586.63,5,5,4,14,Champions,1,Active Regular,0.018970189701897018
17346,4,26,4998.61,5,5,5,15,Champions,2,High Value,0.0040650406504065045
17347,86,1,228.96,3,2,1,6,At Risk,1,Active Regular,0.11517615176151762
17348,15,9,2442.29,5,5,4,14,Champions,1,Active Regular,0.018970189701897018
17349,179,5,772.41,3,4,3,10,Loyal,1,Active Regular,0.24119241192411925
17350,8,7,1893.701,5,4,4,13,Champions,1,Active Regular,0.009485094850948509
17351,36,12,1988.23,4,5,4,13,Champions,1,Active Regular,0.04742547425474255
17352,696,1,36.25,1,2,1,4,Lost,0,Churned,0.9417344173441734
17353,129,4,3242.0,3,4,5,12,Champions,1,Active Regular,0.17344173441734417
17354,51,4,3133.96,4,4,5,13,Champions,1,Active Regular,0.06775067750677506
17355,386,1,273.31,2,2,1,5,Lost,0,Churned,0.521680216802168
17356,312,5,946.47,2,4,3,9,Loyal,0,Churned,0.42140921409214094
17357,24,2,384.39,4,3,2,9,Loyal,1,Active Regular,0.03116531165311653
17358,303,5,861.01,2,4,3,9,Loyal,0,Churned,0.4092140921409214
17359,11,2,284.46,5,3,1,9,Loyal,1,Active Regular,0.013550135501355014
17360,17,6,1200.51,5,4,3,12,Champions,1,Active Regular,0.02168021680216802
17361,49,5,871.7900000000001,4,4,3,11,Loyal,1,Active Regular,0.06504065040650407
17362,239,7,1024.04,2,4,3,9,Loyal,1,Active Regular,0.3224932249322493
17363,395,3,920.46,2,3,3,8,At Risk,0,Churned,0.5338753387533876
17364,1,28,11972.92,5,5,5,15,Champions,2,High Value,0.0
17365,13,15,8184.49,5,5,5,15,Champions,1,Active Regular,0.016260162601626018
17366,432,2,1077.24,1,3,3,7,At Risk,0,Churned,0.5840108401084011
17367,238,1,167.55,2,2,1,5,Lost,1,Active Regular,0.32113821138211385
17368,23,14,2758.29,4,5,4,13,Champions,1,Active Regular,0.02981029810298103
17369,456,1,979.2,1,2,3,6,At Risk,0,Churned,0.6165311653116531
17370,73,4,446.18,3,4,2,9,Loyal,1,Active Regular,0.0975609756097561
17371,17,6,655.37,5,4,3,12,Champions,1,Active Regular,0.02168021680216802
17372,41,28,4347.31,4,5,5,14,Champions,2,High Value,0.05420054200542006
17373,40,7,1167.5,4,4,3,11,Loyal,1,Active Regular,0.052845528455284556
17374,219,3,727.11,2,3,3,8,At Risk,1,Active Regular,0.2953929539295393
17375,199,4,660.55,2,4,3,9,Loyal,1,Active Regular,0.2682926829268293
17376,71,4,453.64,3,4,2,9,Loyal,1,Active Regular,0.0948509485094851
17377,24,78,17644.27,4,5,5,14,Champions,2,High Value,0.03116531165311653
17378,374,1,10.95,2,2,1,5,Lost,0,Churned,0.505420054200542
17379,11,1,389.71999999999997,5,2,2,9,Loyal,1,Active Regular,0.013550135501355014
17380,434,3,645.0,1,3,3,7,At Risk,0,Churned,0.5867208672086721
17381,9,38,36398.65,5,5,5,15,Champions,2,High Value,0.01084010840108401
17382,65,8,902.28,3,5,3,11,Loyal,1,Active Regular,0.08672086720867209
17383,4,2,304.09000000000003,5,3,2,10,Loyal,1,Active Regular,0.0040650406504065045
17384,19,3,507.55,5,3,2,10,Loyal,1,Active Regular,0.024390243902439025
17385,15,1,256.11,5,2,1,8,At Risk,1,Active Regular,0.018970189701897018
17386,8,7,2812.77,5,4,4,13,Champions,1,Active Regular,0.009485094850948509
17387,20,2,746.81,4,3,3,10,Loyal,1,Active Regular,0.025745257452574527
17388,78,11,2675.37,3,5,4,12,Champions,1,Active Regular,0.1043360433604336
17389,1,61,57215.33,5,5,5,15,Champions,2,High Value,0.0
17390,421,1,149.3,1,2,1,4,Lost,0,Churned,0.5691056910569106
17391,164,2,508.8,3,3,2,8,At Risk,1,Active Regular,0.22086720867208673
17392,307,3,585.92,2,3,2,7,At Risk,0,Churned,0.4146341463414634
17393,411,2,381.15000000000003,1,3,2,6,At Risk,0,Churned,0.5555555555555556
17394,219,1,203.86999999999998,2,2,1,5,Lost,1,Active Regular,0.2953929539295393
17395,508,1,97.5,1,2,1,4,Lost,0,Churned,0.6869918699186992
17396,39,14,8409.6,4,5,5,14,Champions,1,Active Regular,0.051490514905149054
17397,22,3,1198.28,4,3,3,10,Loyal,1,Active Regular,0.028455284552845527
17398,115,3,653.38,3,3,3,9,Loyal,1,Active Regular,0.15447154471544716
17400,126,8,4623.28,3,5,5,13,Champions,1,Active Regular,0.16937669376693767
17401,541,1,114.85,1,2,1,4,Lost,0,Churned,0.7317073170731707
17402,5,23,4635.5599999999995,5,5,5,15,Champions,1,Active Regular,0.005420054200542005
17403,36,2,382.87,4,3,2,9,Loyal,1,Active Regular,0.04742547425474255
17404,4,23,47781.12,5,5,5,15,Champions,2,High Value,0.0040650406504065045
17405,1,3,1031.41,5,3,3,11,Loyal,1,Active Regular,0.0
17406,333,13,4186.95,2,5,5,12,Champions,1,Active Regular,0.44986449864498645
17407,412,1,552.9,1,2,2,5,Lost,0,Churned,0.556910569105691
17408,163,3,316.09000000000003,3,3,2,8,At Risk,1,Active Regular,0.21951219512195122
17409,185,10,7793.51,3,5,5,13,Champions,1,Active Regular,0.24932249322493225
17410,16,5,1214.72,5,4,3,12,Champions,1,Active Regular,0.02032520325203252
17411,12,5,1425.38,5,4,4,13,Champions,1,Active Regular,0.014905149051490514
17412,3,16,4220.22,5,5,5,15,Champions,1,Active Regular,0.0027100271002710027
17413,405,2,560.14,2,3,2,7,At Risk,0,Churned,0.5474254742547425
17414,44,6,2249.52,4,4,4,12,Champions,1,Active Regular,0.058265582655826556
17415,80,1,507.84,3,2,2,7,At Risk,1,Active Regular,0.1070460704607046
17416,30,22,17298.45,4,5,5,14,Champions,2,High Value,0.03929539295392954
17417,549,1,164.18,1,2,1,4,Lost,0,Churned,0.7425474254742548
17418,42,3,670.0600000000001,4,3,3,10,Loyal,1,Active Regular,0.05555555555555555
17419,11,18,6126.25,5,5,5,15,Champions,1,Active Regular,0.013550135501355014
17420,50,6,953.58,4,4,3,11,Loyal,1,Active Regular,0.06639566395663957
17421,386,3,1059.41,2,3,3,8,At Risk,0,Churned,0.521680216802168
17422,16,11,3594.76,5,5,5,15,Champions,1,Active Regular,0.02032520325203252
17423,46,3,1118.95,4,3,3,10,Loyal,1,Active Regular,0.06097560975609756
17425,19,2,759.1700000000001,5,3,3,11,Loyal,1,Active Regular,0.024390243902439025
17426,8,13,8077.77,5,5,5,15,Champions,1,Active Regular,0.009485094850948509
17427,72,1,100.8,3,2,1,6,At Risk,1,Active Regular,0.09620596205962059
17428,1,45,31466.760000000002,5,5,5,15,Champions,2,High Value,0.0
17429,128,5,1357.46,3,4,4,11,Loyal,1,Active Regular,0.17208672086720866
17430,33,4,622.57,4,4,3,11,Loyal,1,Active Regular,0.04336043360433604
17431,313,1,403.3,2,2,2,6,At Risk,0,Churned,0.42276422764227645
17432,18,9,1728.99,5,5,4,14,Champions,1,Active Regular,0.023035230352303523
17433,88,2,569.96,3,3,2,8,At Risk,1,Active Regular,0.11788617886178862
17434,2,7,2373.82,5,4,4,13,Champions,1,Active Regular,0.0013550135501355014
17435,411,1,331.35,1,2,2,5,Lost,0,Churned,0.5555555555555556
17436,2,5,534.0600000000001,5,4,2,11,Loyal,1,Active Regular,0.0013550135501355014
17437,530,1,369.68,1,2,2,5,Lost,0,Churned,0.7168021680216802
17438,254,5,1422.77,2,4,4,10,Loyal,1,Active Regular,0.3428184281842818
17439,656,1,325.74,1,2,2,5,Lost,0,Churned,0.8875338753387534
17440,157,4,323.58,3,4,2,9,Loyal,1,Active Regular,0.21138211382113822
17441,732,1,293.35,1,2,2,5,Lost,0,Churned,0.9905149051490515
17442,37,15,4620.3,4,5,5,14,Champions,1,Active Regular,0.04878048780487805
17443,220,1,534.24,2,2,2,6,At Risk,1,Active Regular,0.2967479674796748
17444,148,3,2940.04,3,3,5,11,Loyal,1,Active Regular,0.1991869918699187
17446,177,2,120.89999999999999,3,3,1,7,At Risk,1,Active Regular,0.23848238482384823
17447,40,2,541.53,4,3,2,9,Loyal,1,Active Regular,0.052845528455284556
17448,497,46,14523.67,1,5,5,11,Loyal,2,High Value,0.6720867208672087
17449,2,13,4868.15,5,5,5,15,Champions,1,Active Regular,0.0013550135501355014
17450,8,51,244784.25,5,5,5,15,Champions,2,High Value,0.009485094850948509
17451,1,7,1721.4,5,4,4,13,Champions,1,Active Regular,0.0
17453,18,2,486.72,5,3,2,10,Loyal,1,Active Regular,0.023035230352303523
17454,192,10,1547.94,2,5,4,11,Loyal,1,Active Regular,0.2588075880758808
17455,204,1,131.7,2,2,1,5,Lost,1,Active Regular,0.2750677506775068
17456,365,2,975.5600000000001,2,3,3,8,At Risk,0,Churned,0.4932249322493225
17457,127,14,5984.81,3,5,5,13,Champions,1,Active Regular,0.17073170731707318
17458,15,2,529.58,5,3,2,10,Loyal,1,Active Regular,0.018970189701897018
17459,43,2,657.3,4,3,3,10,Loyal,1,Active Regular,0.056910569105691054
17460,94,16,2157.9700000000003,3,5,4,12,Champions,1,Active Regular,0.12601626016260162
17461,23,3,735.82,4,3,3,10,Loyal,1,Active Regular,0.02981029810298103
17462,60,2,675.69,3,3,3,9,Loyal,1,Active Regular,0.07994579945799458
17463,16,7,2535.26,5,4,4,13,Champions,1,Active Regular,0.02032520325203252
17464,158,3,907.1400000000001,3,3,3,9,Loyal,1,Active Regular,0.2127371273712737
17465,426,7,2542.79,1,4,4,9,Loyal,0,Churned,0.575880758807588
17466,10,2,763.28,5,3,3,11,Loyal,1,Active Regular,0.012195121951219513
17467,395,1,102.6,2,2,1,5,Lost,0,Churned,0.5338753387533876
17468,10,3,194.8,5,3,1,9,Loyal,1,Active Regular,0.012195121951219513
17469,16,17,5051.25,5,5,5,15,Champions,1,Active Regular,0.02032520325203252
17470,45,11,2626.47,4,5,4,13,Champions,1,Active Regular,0.05962059620596206
17471,475,1,321.65000000000003,1,2,2,5,Lost,0,Churned,0.6422764227642277
17472,191,4,922.35,2,4,3,9,Loyal,1,Active Regular,0.25745257452574527
17473,409,2,607.0,2,3,2,7,At Risk,0,Churned,0.5528455284552846
17474,600,1,1047.0,1,2,3,6,At Risk,0,Churned,0.8116531165311653
17475,79,1,194.37,3,2,1,6,At Risk,1,Active Regular,0.10569105691056911
17476,396,2,489.86,2,3,2,7,At Risk,0,Churned,0.535230352303523
17477,613,2,1144.3,1,3,3,7,At Risk,0,Churned,0.8292682926829268
17478,408,2,1272.8000000000002,2,3,4,9,Loyal,0,Churned,0.551490514905149
17479,633,1,389.26000000000005,1,2,2,5,Lost,0,Churned,0.8563685636856369
17480,78,2,882.23,3,3,3,9,Loyal,1,Active Regular,0.1043360433604336
17481,4,4,1255.59,5,4,4,13,Champions,1,Active Regular,0.0040650406504065045
17482,487,2,775.64,1,3,3,7,At Risk,0,Churned,0.6585365853658537
17483,65,4,591.73,3,4,2,9,Loyal,1,Active Regular,0.08672086720867209
17484,576,2,209.57,1,3,1,5,Lost,0,Churned,0.7791327913279132
17486,261,1,396.87,2,2,2,6,At Risk,0,Churned,0.3523035230352303
17487,728,1,160.55,1,2,1,4,Lost,0,Churned,0.9850948509485095
17488,641,1,336.5,1,2,2,5,Lost,0,Churned,0.8672086720867209
17489,59,2,376.64,4,3,2,9,Loyal,1,Active Regular,0.07859078590785908
17490,1,9,2750.5,5,5,4,14,Champions,1,Active Regular,0.0
17491,1,17,5653.67,5,5,5,15,Champions,1,Active Regular,0.0
17492,248,3,1122.42,2,3,3,8,At Risk,1,Active Regular,0.3346883468834688
17493,385,1,100.91,2,2,1,5,Lost,0,Churned,0.5203252032520326
17494,502,1,54.7,1,2,1,4,Lost,0,Churned,0.6788617886178862
17495,8,3,806.72,5,3,3,11,Loyal,1,Active Regular,0.009485094850948509
17496,359,4,1412.89,2,4,4,10,Loyal,0,Churned,0.48509485094850946
17497,390,2,287.25,2,3,2,7,At Risk,0,Churned,0.5271002710027101
17498,76,1,272.21999999999997,3,2,1,6,At Risk,1,Active Regular,0.1016260162601626
17499,290,2,1341.3899999999999,2,3,4,9,Loyal,0,Churned,0.3915989159891599
17500,17,3,1138.0,5,3,3,11,Loyal,1,Active Regular,0.02168021680216802
17501,221,2,288.6,2,3,2,7,At Risk,1,Active Regular,0.2981029810298103
17502,9,4,689.1,5,4,3,12,Champions,1,Active Regular,0.01084010840108401
17503,3,2,558.96,5,3,2,10,Loyal,1,Active Regular,0.0027100271002710027
17504,206,18,9490.17,2,5,5,12,Champions,2,High Value,0.2777777777777778
17505,162,5,2435.48,3,4,4,11,Loyal,1,Active Regular,0.2181571815718157
17506,76,1,302.2,3,2,2,7,At Risk,1,Active Regular,0.1016260162601626
17507,262,2,605.58,2,3,2,7,At Risk,0,Churned,0.35365853658536583
17508,281,8,4579.23,2,5,5,12,Champions,1,Active Regular,0.3794037940379404
17509,58,8,6083.64,4,5,5,14,Champions,1,Active Regular,0.07723577235772358
17510,25,2,514.56,4,3,2,9,Loyal,1,Active Regular,0.032520325203252036
17511,3,60,172132.87,5,5,5,15,Champions,2,High Value,0.0027100271002710027
17512,29,18,5467.820000000001,4,5,5,14,Champions,1,Active Regular,0.037940379403794036
17513,72,3,1158.8,3,3,3,9,Loyal,1,Active Regular,0.09620596205962059
17514,128,2,522.0,3,3,2,8,At Risk,1,Active Regular,0.17208672086720866
17515,31,9,1602.51,4,5,4,13,Champions,1,Active Regular,0.04065040650406504
17516,15,6,947.5,5,4,3,12,Champions,1,Active Regular,0.018970189701897018
17517,309,1,153.94,2,2,1,5,Lost,0,Churned,0.4173441734417344
